link_id,flow_pce_per_period,cost_min
11180,2.7897980104696383,0.0787240023933858
11201,2.433513851612647,0.18800000434896105
11202,60.199009747272044,0.11707632396868499
11203,0.0,0.027326
11204,0.0,0.027326
11205,57.40921173680239,0.09855860218877488
11206,2.7897980104696383,0.018140000551496598
11207,0.0,0.024958
11208,2.7897980104696383,0.07069733548269047
11209,2.433513851612647,0.016841333722920026
11210,2.433513851612647,0.025546005594790977
11211,0.0,0.105134
11212,0.0,0.1435213333333333
11213,2.7897980104696383,0.021034667306167546
11214,0.16591106005168288,0.15641600015923007
11215,0.0,0.156416
11216,0.0,0.150056
11217,0.16591106005168288,0.15005600015275566
11218,2.7897980104696383,0.1634980470599301
11219,0.0,0.163498
11220,0.0,0.0403506666666666
11221,0.0,0.0957106666666666
11222,0.0,0.0957106666666666
11223,0.0,0.0767946666666666
11224,0.0,0.0767946666666666
11225,0.0,0.1111453333333333
11226,2.7897980104696383,0.08720800265131837
11227,0.0,0.069904
11228,0.0,0.0477893333333333
11229,0.0,0.060574
11230,0.0,0.0513533333333333
11231,2.7897980104696383,0.06364001831761827
11232,2.7897980104696383,0.1831660527210067
11233,0.0,0.183166
11234,57.40921173680239,0.6032755223285236
11235,0.0,0.5314906666666667
11236,0.0,0.5314906666666667
11237,0.0,0.219432
11238,0.0,0.219432
11239,0.0,0.140062
11240,0.0,0.140062
11241,0.0,0.0229373333333333
11264,0.0,0.56834
11265,0.0,0.56834
11266,0.0,0.086648
11267,0.0,0.0392546666666666
11268,0.0,0.06399
11269,0.0,0.057296
11270,0.0,0.01032
11271,0.0,0.01032
11272,0.0,0.116812
11273,0.0,0.116812
11274,0.0,0.20661
11275,0.0,0.20661
11298,0.0,0.095752
11299,0.0,0.095752
11300,0.0,0.13684
11301,0.0,0.13684
11302,0.0,0.1164106666666666
11303,0.0,0.092322
11304,0.0,0.0670106666666666
11305,0.0,0.0533386666666666
11306,0.0,0.062392
11307,0.0,0.062392
11308,0.0,0.164308
11309,0.0,0.164308
11310,0.0,0.081306
11311,0.0,0.081306
11312,0.0,0.090332
11313,0.0,0.090332
11314,0.0,0.1293266666666666
11315,0.0,0.1293266666666666
11316,0.0,0.125008
11317,0.0,0.125008
11318,0.0,0.086634
11319,0.0,0.086634
11320,0.0,0.11287
11321,0.0,0.11287
11322,0.0,0.025356
11323,0.0,0.025356
11324,0.0,0.134116
11325,0.0,0.134116
11326,0.0,0.0306939999999999
11327,0.0,0.0306939999999999
11328,0.0,0.095796
11329,0.0,0.095796
11330,0.0,1.103472
11331,0.0,0.28106
11332,0.0,0.242024
11333,0.0,0.242024
11334,0.0,0.439542
11335,0.0,0.39229
11336,2.7897980104696383,0.3922901129135523
11337,0.0,0.219716
11338,0.09731355789423173,0.37701600000512275
11339,2.7897980104696383,0.28929008326687283
11340,0.0,0.28929
11341,0.0,0.144396
11342,0.0,0.147884
11343,0.0,0.134346
11344,13.224883030217942,0.17716812104002266
11345,0.0,0.138112
11346,13.224883030217942,0.24013083072237276
11347,13.224883030217942,0.09249206318993135
11348,0.0,0.0917786666666666
11349,13.224883030217942,0.009586673216214772
11350,13.224883030217942,0.013228009037283267
11351,15.65839688183059,0.05376005148893251
11352,15.65839688183059,0.011409344260684379
11353,0.0,0.088138
11354,0.0,0.125072
11355,0.0,0.338732
11356,2.7897980104696383,0.3387320974978546
11357,0.0,0.040596
11358,0.0,0.112302
11359,2.7897980104696383,0.06626401907288901
11360,0.0,0.066264
11361,0.0,0.03228
11362,0.0,0.08932
11363,2.7897980104696383,0.026780007708136662
11364,0.0,0.02678
11365,0.0,0.074868
11366,0.0,0.054466
11367,0.0,0.054466
11370,0.0,0.424894
11371,0.0,0.316654
11372,0.0,0.316654
11373,0.0,1.315152
11374,0.0,0.205772
11375,0.0,0.462654
11379,0.0,0.979058
11462,0.0,0.202626
11463,0.0,0.202626
11492,0.0,0.085048
11493,0.0,0.085048
11494,0.0,0.104924
11495,0.0,0.104924
11496,0.0,0.193038
11497,0.0,0.193038
11498,0.0,0.126818
11499,0.0,0.126818
11500,0.0,0.116986
11501,0.0,0.116986
11502,0.0,0.059744
11503,0.0,0.059744
11504,0.0,0.11105
11505,0.0,0.11105
11506,0.0,0.049758
11507,0.0,0.049758
11508,0.0,0.111916
11509,0.0,0.111916
11514,0.0,0.17773
11515,0.0,0.17773
11534,0.0,0.129754
11535,0.0,0.129754
11536,0.0,0.103314
11537,0.0,0.103314
11538,0.0,0.042882
11539,0.0,0.042882
11540,0.0,0.0306599999999999
11541,0.0,0.0306599999999999
11542,0.0,0.09401
11543,0.0,0.09401
11544,0.0,0.032214
11545,0.0,0.032214
11546,0.0,0.165302
11547,0.0,0.165302
11548,0.0,0.008
11549,0.0,0.008
11550,0.0,0.043806
11551,0.0,0.043806
11552,0.0,0.079958
11553,0.0,0.065076
11554,0.0,0.091716
11555,0.0,0.1215879999999999
11556,0.0,0.17382
11563,0.0,0.367056
11564,0.0,0.614846
11565,0.0,0.199026
11566,0.0,0.199026
11567,0.0,0.576874
11600,0.0,0.085508
11601,0.0,0.087493
11602,0.0,0.14794
11603,0.0,0.09973
11604,0.0,0.089254
11605,0.0,0.047664
11606,0.0,0.041215
11607,0.0,0.131306
11610,0.0,0.059787
11611,0.0,0.0563
11612,0.0,0.05033
11613,0.0,0.011456
11614,0.0,0.056689
11615,0.0,0.102288
11616,0.0,0.095532
11617,0.0,0.049374
11618,0.0,0.041388
11619,0.0,0.04364
11620,0.0,0.007736
11621,0.0,0.042826
11622,0.0,0.031094
11627,0.0,0.116924
11628,0.0,0.116924
11629,0.0,0.2959119999999999
11630,0.0,1.53236
11631,0.0,1.53236
11632,0.0,0.1241479999999999
11633,2.7897980104696383,0.12545803611080691
11634,0.0,0.490282
11635,0.0,0.490282
11636,0.0,0.121968
11637,0.0,0.121968
11638,0.0,0.1715813333333333
11713,0.09731355789423173,0.2572450000034953
11714,0.09731355789423173,0.3427950000046578
11715,0.0,0.126836
11716,0.0,0.1028373333333333
11717,0.0,0.665122
11718,0.0,0.0609719999999999
11719,0.09731355789423173,0.1376186666717574
11720,0.0,0.157536
11721,0.0,0.157536
11770,0.0,0.197392
11771,0.0,0.1509039999999999
11772,0.0,0.201966
11773,0.0,0.201966
11774,0.0,0.044878
11775,0.0,0.044878
11776,0.0,0.037812
11777,0.0,0.1208119999999999
11778,0.0,0.082288
11779,0.0,0.031106
11780,0.0,0.031106
11781,0.0,0.139104
11782,0.0,0.139104
11783,0.0,0.0301826666666666
11784,0.0,0.189516
11785,0.0,0.189516
11786,0.0,0.008446
11787,0.0,0.008446
11788,0.09731355789423173,0.04079200000055427
11789,0.0,0.042328
11790,0.0,0.041858
11791,0.09731355789423173,0.014354000000195037
11798,0.0,0.155294
11799,0.0,0.155294
11800,0.0,0.263286
11801,0.0,0.263286
11802,0.0,0.038882
11803,0.0,0.038882
11804,0.0,0.093604
11805,0.0,0.055356
11806,0.0,0.039592
11807,0.0,0.217352
11808,0.0,0.038291
11809,0.0,0.3028133333333333
11810,0.0,0.080974
11811,0.0,0.088834
11812,0.0,0.042082
11813,0.0,0.144296
11814,0.0,0.346554
11815,0.0,0.095822
11816,0.0,0.04946
11817,0.0,0.04946
11818,0.09731355789423173,0.03558400000131632
11819,0.09731355789423173,0.020005333334073335
11820,0.0,0.046104
11821,0.0,0.046104
11822,0.0,0.0748733333333333
11823,0.0,0.0814479999999999
11824,0.0,0.040446
11825,0.0,0.034968
11826,0.0,0.011261
11827,0.0,0.007856
11828,0.0,0.168002
11829,0.0,0.03868
11830,0.0,0.1136626666666666
11831,0.0,0.094506
11832,0.0,0.140786
11833,0.0,0.209292
11834,0.0,0.018728
11835,0.0,0.05354
11836,0.0,0.01393
11837,0.0,0.16324
11838,0.0,0.083704
11839,0.0,0.093052
11840,0.0,0.14933
11841,0.0,0.064522
11842,0.0,0.075136
11843,0.0,0.0476
11844,0.0,0.070598
11845,0.0,0.013458
11846,0.0,0.01867
11847,0.0,0.010197
11848,0.0,0.047654
11849,0.0,0.089944
11850,0.0,0.054742
11851,0.0,0.14384
11852,0.0,0.053984
11853,0.0,0.054926
11854,0.0,0.073724
11855,0.0,0.022314
11856,0.0,0.038972
11857,0.0,0.0291
11858,0.0,0.022698
11859,0.0,0.0294319999999999
11860,0.0,0.01937
11861,0.0,0.149998
11862,0.0,0.017127
11863,0.0,0.040776
11864,0.0,0.040776
11865,0.0,0.3647933333333333
11866,0.0,0.36408
11867,0.0,0.0211933333333333
11868,0.0,0.0403066666666666
11869,0.0,0.0410346666666666
11870,0.0,0.1165453333333333
11871,0.0,0.095888
11872,0.0,0.095888
11873,2.7897980104696383,0.08866402552032222
11874,2.7897980104696383,0.1466080421984503
11875,0.0,0.141964
11876,0.0,0.082172
11877,30.717142832059697,0.11732409380357903
11878,0.0,0.116424
11879,0.0,0.116424
11880,0.0,0.0727746666666666
11953,0.0,0.052432
11954,0.0,0.052432
11955,0.0,0.072598
11956,0.0,0.072598
11957,0.0,0.131746
11958,2.7897980104696383,0.31490009063824626
11959,0.0,0.183682
11960,0.0,0.112162
11961,0.0,0.112162
11962,0.0,0.203856
11963,0.0,0.203856
11964,0.0,0.043716
11965,2.7897980104696383,0.04071401171878551
11966,0.0,0.060876
11967,0.0,0.082992
11968,0.0,0.016252
11969,2.7897980104696383,0.01896000545729168
11970,0.0,0.00867
11971,0.0,0.032698
11972,0.0,0.103624
11973,0.0,0.103624
11974,0.0,0.323942
11975,0.0,0.323942
11976,0.0,0.014218
11977,0.0,0.014218
11978,0.0,0.07748
11979,0.0,0.07748
11980,0.0,0.074124
11981,0.0,0.074124
11982,0.0,0.012132
11983,0.0,0.012132
11984,0.0,0.077054
11985,0.0,0.077054
11986,0.0,0.050474
11987,0.0,0.050474
11988,2.7897980104696383,0.09786802816952646
11989,2.7897980104696383,0.09039002601711997
11990,0.0,0.105116
11991,0.0,0.08278
11992,0.0,0.15927
11993,2.7897980104696383,0.15206804377001218
11994,0.0,0.01587
11995,0.0,0.01587
11996,0.0,0.047376
11997,0.0,0.41013
11998,0.0,0.41013
11999,30.717142832059697,0.22450216078111052
12,0.0,0.373638
12000,0.0,0.126644
12001,0.0,0.126644
12002,0.0,0.100424
12003,0.0,0.100424
12004,0.0,0.009112
12005,0.0,0.009112
12006,0.0,0.06221
12007,0.0,0.06221
12008,0.0,0.078764
12009,30.717142832059697,0.14879519192835428
12010,0.0,0.21832
12011,0.0,0.0641266666666666
12012,0.0,0.016458
12013,30.717142832059697,0.016458574290993042
12014,0.0,0.0521026666666666
12015,0.0,0.0631813333333333
12016,1.7109684081811203,0.04048800438332446
12017,1.7109684081811203,0.08930000966782439
12018,0.0,0.0893
12019,0.0,0.1300093333333333
12020,1.7109684081811203,0.021098002284118237
12021,12.34900797842323,0.021098118986788567
12022,0.0,0.09612
12023,1.7109684081811203,0.09612001040617334
12024,1.7109684081811203,0.10879001177785683
12025,0.0,0.10879
12026,0.0,0.0989599999999999
12027,0.0,0.0340026666666666
12028,0.0,0.211828
12029,0.0,0.115862
12068,0.0,0.0553586666666666
12069,0.0,0.020136
12070,0.0,0.0852213333333333
12071,0.0,0.0702333333333333
12072,0.0,0.0539266666666666
12073,0.0,0.0840333333333333
12074,0.0,0.048648
12075,0.0,0.05391
12076,0.0,0.0284973333333333
12077,0.0,0.0055493333333333
12078,0.0,0.0040719999999999
12079,0.0,0.063614
12080,0.0,0.033748
12081,0.0,0.0596973333333333
12082,0.0,0.0929506666666666
12083,0.0,0.1982919999999999
12084,0.0,0.1122826666666666
12085,0.0,0.01162
12086,0.0,0.155288
12087,2.7897980104696383,0.018736005392817345
12088,2.7897980104696383,0.14996604316498963
12089,0.0,0.0121653333333333
12090,0.0,0.019338
12091,0.0,0.0530586666666666
12092,2.7897980104696383,0.12118203488003797
12093,0.0,0.12634
12096,30.717142832059697,0.11188790411796484
12097,30.717142832059697,0.18361040673979137
12106,30.717142832059697,0.10348161079617073
12107,0.0,0.21597
12108,2.7897980104696383,0.217560062620695
12109,0.0,0.059886
12110,2.7897980104696383,0.06034801737007585
12111,0.0,0.06533
12112,0.0,0.411738
12113,0.0,0.411738
12114,0.0,0.191058
12115,0.0,0.115796
12116,0.0,0.198584
12117,0.0,0.198584
12118,0.0,0.176632
12119,0.0,0.176632
12120,0.0,0.271298
12153,0.0,0.350402
12154,0.0,0.350402
12155,0.0,0.352462
12156,0.0,0.352462
12157,0.0,0.184416
12158,0.0,0.09271
12159,0.0,0.09271
12160,0.0,0.0613219999999999
12161,0.0,0.0613219999999999
12162,0.0,0.107322
12163,2.7897980104696383,0.19600605641676755
12164,0.0,0.364402
12165,0.0,0.146936
12166,2.7897980104696383,0.14693604229285917
12167,0.0,0.088326
12168,2.7897980104696383,0.06487601867337842
12169,0.0,0.06593
12170,0.0,0.107374
12171,0.0,0.045336
12172,2.7897980104696383,0.04533601304914427
12173,2.7897980104696383,0.21567006207669281
12174,0.0,0.21567
12175,0.0,0.05808
12176,0.0,0.05808
12177,0.0,0.11588
12178,0.0,0.218692
12179,0.0,0.043726
12180,0.0,0.049378
12181,0.0,0.0244
12182,0.0,0.02911
12183,0.0,0.057864
12184,0.0,0.186404
12185,0.0,0.12416
12186,0.0,0.054444
12187,0.0,0.013854
12188,0.0,0.077554
12189,0.0,0.105124
12190,0.0,0.096004
12191,0.0,0.064604
12192,0.0,0.177134
12193,0.0,0.447152
12194,0.0,0.447152
12209,0.0,0.044876
12210,0.0,0.064888
12211,0.0,0.048532
12212,0.0,0.048532
12213,0.0,0.091332
12214,0.0,0.199356
12215,0.0,0.046608
12216,0.4819767289774175,0.04660800040041092
12217,0.6706093864709325,0.3264826672402009
12218,2.4721783292576123,0.34975067501650714
12219,55.501924907628705,0.9866443608078996
12220,96.47251288619958,1.9435149526323954
12221,194.81262700700483,2.3364082188392774
12222,0.0,1.02508
12223,0.0,1.02508
12224,0.0,0.296
12225,0.0,0.296
12226,0.0,0.23463
12227,0.0,0.23463
12228,270.62827384279313,3.1686719431809176
12253,0.0,0.207263
12255,0.0,0.677578
12269,0.0,0.861419
12272,0.0,0.204012
12273,0.0,0.396098
12277,0.0,0.407362
128,0.16591106005168288,0.24460400024900467
129,0.0,0.244604
13,0.0,0.405815
132,0.36580192703204567,0.09967600049325999
133,0.8648175231343843,0.09967600275697532
134,0.0,0.164156
13474,0.0,0.1166333333333333
13475,0.0,0.381588
13476,0.0,0.176174
13477,0.0,0.582892
13478,0.0,0.815456
13479,0.0,0.2026359999999999
13480,0.0,0.716456
13481,0.0,0.873372
13482,0.0,0.86162
13483,0.0,0.216292
13484,0.0,0.172622
13485,0.0,0.375704
13486,0.0,0.375704
13487,0.0,0.220954
13488,0.0,0.220954
13489,70.28702088621202,0.1948343810357986
13490,48.263268385326214,0.9628472179666034
13491,70.28702088621202,0.20079942331754008
13492,0.0,0.408066
13493,0.0,0.408066
13494,0.0,0.102256
135,0.0,0.164156
13543,0.0,0.4230213333333333
13546,0.0,0.160256
13547,0.0,0.160256
13548,0.0,0.066732
13549,0.0,0.066732
13550,0.0,0.2834653333333333
13571,0.0,0.2696346666666666
13572,0.0,0.39076
13573,0.0,0.39076
13574,0.0,0.080658
13575,0.0,0.080658
13576,0.0,0.205092
13579,0.0,0.1555346666666666
13580,0.0,0.1295853333333333
136,0.0,0.1198659999999999
13669,0.0,0.182992
13670,0.0,0.182992
13671,0.0,0.143332
13672,0.0,0.143332
13673,0.0,0.154908
13674,0.0,0.154908
13675,0.0,0.121386
13676,0.0,0.121386
13677,0.0,0.024674
13678,0.0,0.024674
13679,0.0,0.1374
13692,0.0,0.6075079999999999
13693,0.0,0.088028
13694,0.0,0.0880893333333333
13695,0.0,0.362
137,0.0,0.139844
13728,0.0,0.1318413333333333
13729,0.0,0.0992173333333333
13736,0.0,0.252112
13737,0.0,0.252112
13738,0.0,0.15482
13739,0.0,0.15482
13740,0.0,0.1265119999999999
13741,0.0,0.019794
13742,0.0,0.019794
13743,0.0,0.02865
13744,0.0,0.02865
13745,0.0,0.034664
13746,0.0,0.034664
13747,0.0,0.0755893333333333
13748,0.0,0.0742973333333333
13757,0.0,0.109204
13758,0.0,0.0485173333333333
13759,0.0,0.0275653333333333
13760,0.0,0.0867413333333333
13761,0.0,0.184728
13762,0.0,0.1906786666666666
13763,0.0,0.029216
13764,0.0,0.029216
13765,0.0,0.197852
13766,0.0,0.0292413333333333
13767,0.0,0.0038893333333333
13768,0.0,0.0127373333333333
13769,0.0,0.01682
13770,0.0,0.0706253333333333
13771,0.0,0.0967573333333333
13772,0.0,0.0672933333333333
13773,0.0,0.0681426666666666
13774,0.0,0.0338693333333333
13775,0.0,0.431088
13776,0.0,0.431088
13777,0.0,0.097228
13778,0.0,0.097228
13779,0.0,0.73917
13780,0.0,0.031218
13781,0.0,0.031218
13782,0.0,0.60977
13783,0.0,0.2141893333333333
13786,0.0,0.2085346666666666
138,0.0,0.139844
13839,0.0,0.1364453333333333
13840,0.0,0.525196
13841,0.0,0.525196
13842,0.0,0.231916
13843,0.0,0.231916
13846,0.0,0.2509586666666666
13875,0.0,0.130298
13876,0.0,0.130298
13877,0.0,0.254216
13878,0.0,0.299372
13879,0.0,0.299372
13880,0.0,0.09685
13881,0.0,0.09685
13882,0.0,0.0983013333333333
13883,0.0,0.0426133333333333
13884,0.0,0.022796
13885,0.0,0.022796
13886,0.0,0.213604
13887,0.0,0.213604
13888,0.0,0.1198826666666666
13889,0.0,0.089836
13890,0.0,0.089836
13891,0.0,0.136688
13892,0.0,0.136688
13893,0.0,0.034428
13894,0.0,0.034428
13895,0.0,0.027194
13896,0.0,0.027194
13897,0.0,0.1188139999999999
13898,0.0,0.1188139999999999
13899,0.0,0.143918
139,0.0,0.248202
13900,0.0,0.267804
13901,0.0,0.267804
13902,0.0,0.288856
13903,0.0,0.288856
13904,0.0,0.138195
13907,0.0,0.341842
13908,0.0,0.341842
13909,0.0,0.2877
13910,0.0,0.2877
13915,0.0,0.2091
13916,0.0,0.2091
13921,0.0,0.228972
13922,0.0,0.228972
13923,0.0,0.167246
13924,0.0,0.167246
13925,0.0,0.113278
13926,0.0,0.113278
13927,0.0,0.288161
13928,0.0,0.29181
13929,0.0,0.292994
13966,0.0,0.203964
13967,0.0,0.203964
13968,0.0,0.11453
13969,0.0,0.11453
13970,0.0,0.118556
13971,0.0,0.118556
13972,0.0,0.061398
13973,0.0,0.03163
13974,0.0,0.09685
13975,0.0,0.028342
13976,0.0,0.056882
13977,0.0,0.08632
13978,0.0,0.016936
13979,0.0,0.200854
13980,0.0,0.200854
13981,0.0,0.11419
13982,0.0,0.11419
13983,0.0,0.116568
13984,0.0,0.116568
13985,0.0,0.32381
13986,0.0,0.135908
13987,0.0,0.263498
13988,0.0,0.32131
13989,0.0,0.114224
13990,0.0,0.114224
13991,0.0,0.029586
13992,0.0,0.029586
13993,0.0,0.121536
13994,0.0,0.017486
13995,0.0,0.017942
13996,0.0,0.344726
13997,0.0,0.344726
13998,0.0,1.135132
13999,0.0,1.135132
14,0.0,0.392304
140,0.0,1.863892
14000,0.0,0.119566
14001,0.0,0.119566
14002,0.0,0.071564
14003,0.0,0.071564
14004,0.0,0.229622
14005,0.0,0.229622
14006,0.0,0.210896
14007,0.0,0.210896
14008,0.0,0.152054
14009,0.0,0.152054
14010,0.0,0.025398
14011,0.0,0.025398
14012,0.0,0.030518
14013,0.0,0.030518
14014,0.0,0.213018
14015,0.0,0.213018
14016,0.0,0.061046
14017,0.0,0.093132
14018,0.0,0.093132
14019,0.0,0.089664
14020,0.0,0.089664
14021,0.0,0.039012
14022,0.0,0.039012
14023,0.0,0.19063
14024,0.0,0.19063
14025,0.0,0.42048
14026,0.0,0.42048
14027,70.28702088621202,0.05315170915602225
14028,0.0,0.053142
14029,0.0,0.2268973333333333
14030,0.0,0.5396186666666667
14033,0.0,0.18998
14034,0.0,0.30404
14045,0.0,0.1141546666666666
14046,0.0,0.1197399999999999
14047,0.0,0.042064
14048,0.0,0.042064
14049,0.0,0.276836
14050,0.0,0.277432
14051,0.0,0.0307533333333333
14052,0.0,0.0299293333333333
14053,0.0,0.040314
14054,0.0,0.040314
14055,0.0,0.043136
14056,0.0,0.043136
14057,0.0,0.077176
14058,0.0,0.077176
14059,0.0,0.1955946666666666
14060,0.0,0.1955946666666666
14061,0.0,0.2408253333333333
14062,0.0,0.2408253333333333
14063,0.0,0.2123186666666666
14064,0.0,0.2123186666666666
14065,0.0,0.237552
14066,0.0,0.237552
14067,0.0,0.199624
14068,0.0,0.199624
14069,0.0,0.21788
14070,0.0,0.21788
14071,0.0,0.266448
14072,0.0,0.266448
14073,0.0,0.207272
14074,0.0,0.207272
14075,0.0,0.196604
14076,0.0,0.143146
14077,0.0,0.054834
14078,0.0,0.12651
14079,0.0,0.12651
14080,0.0,0.1811666666666666
14081,0.0,0.1811666666666666
14082,0.0,0.054586
14083,0.0,0.054586
14084,0.0,0.211962
14085,0.0,0.211962
14086,0.0,0.1004613333333333
14087,0.0,0.1004613333333333
14088,0.18863265749351496,0.13633866668561676
14089,0.18863265749351496,0.13906266668599537
14090,0.0,0.1390626666666666
14099,0.0,0.3074266666666666
141,0.0,1.863892
14100,0.18863265749351496,0.028108000003906723
14101,0.0,0.02858
14102,0.18863265749351496,0.012345333335049218
14103,48.0746357278327,0.2531128393380007
14104,2.4721783292576123,0.14460200126801984
14105,2.4721783292576123,0.20768204694093767
14106,0.18863265749351496,0.2076820002732914
14107,0.18863265749351496,0.3147866667104198
14108,0.0,0.04634
14109,0.18863265749351496,0.024790666670112337
14110,0.18863265749351496,0.08303600000423929
14111,0.0,0.028951
14112,0.18863265749351496,0.02570100000131213
14113,2.4721783292576123,0.01582200013874365
14114,15.662968271887653,0.2507130882504922
14115,32.60030011343856,0.8350172732982428
